ID,Label
1,2.174188614
2,2.997823954
3,2.938078165
4,2.995694399
5,2.636900187
6,3.037709475
7,2.867180586
8,2.906996012
9,3.281324625
10,2.698340178
11,3.274849653
12,3.390715837
13,2.972314596
14,2.797591448
15,3.082393646
16,3.063165426
17,3.713372946
18,3.05429244
19,2.940383673
20,3.041334867
21,3.078543901
22,3.297513485
23,3.123282194
24,3.139166117
25,2.99785161
26,3.117433786
27,3.119400501
28,3.142975807
29,3.24698925
30,2.852759838
31,3.067947626
32,3.089976311
33,3.099284887
34,2.994354963
35,2.985382318
36,2.437567949
37,3.004881382
38,2.693496704
39,3.093680382
40,3.146233559
41,3.009923697
42,2.69361186
43,3.251650572
44,3.081847429
45,3.032685995
46,2.872514963
47,2.488850594
48,2.857335806
49,3.093587399
50,3.117067575
51,2.971908569
52,2.968557119
53,2.996362209
54,3.157818317
55,3.321273088
56,3.404278517
57,2.524898052
58,3.037364483
59,2.563565254
60,3.253768921
61,2.893930674
62,2.735618591
63,2.659181356
64,3.40930295
65,3.026600122
66,3.126754045
67,2.697515249
68,2.381260395
69,2.87176156
70,3.076243639
71,3.162601709
72,3.215898752
73,2.98862958
74,3.047266245
75,2.947568893
76,3.095779896
77,2.796088219
78,3.399523735
79,2.96639514
80,2.913642168
81,3.094363451
82,2.937785149
83,2.883686066
84,3.005976915
85,2.8969841
86,2.85777092
87,3.058381557
88,3.023037195
89,2.715598345
90,2.510128975
91,3.025144577
92,2.83313179
93,2.989313364
94,2.81338048
95,3.099766016
96,3.179541826
97,3.158728361
98,2.925689936
99,3.338241339
100,2.805995941
101,3.173868656
102,3.026539803
103,2.894491434
104,2.994202852
105,3.037211895
106,2.97657609
107,3.100492001
108,3.064593315
109,2.951592684
110,3.039454699
111,3.099248886
112,3.088737249
113,3.10578084
114,2.920731306
115,3.435277939
116,2.999018908
117,2.625189066
118,3.028809071
119,3.010006666
120,3.093806028
121,3.090496302
122,2.993636131
123,3.044873953
124,3.103498697
125,3.1555686
126,3.161226511
127,2.893717051
128,2.928354025
129,3.082566023
130,3.140220404
131,2.892314434
132,2.560082436
133,3.132792711
134,3.006007433
135,2.938199759
136,2.996892929
137,2.759763002
138,3.110411406
139,2.715216398
140,2.823703289
141,3.1867311
142,3.164808273
143,3.033206463
144,3.134123564
145,2.651979685
146,3.349913836
147,3.245300055
148,2.915293694
149,2.938822508
150,3.063032866
151,3.399439812
152,3.008249521
153,3.529363632
154,3.073467255
155,3.138031006
156,3.191008806
157,3.304297924
158,2.979188442
159,3.002410173
160,2.659682751
161,2.942088366
162,3.07799983
163,2.965827227
164,2.961329222
165,2.94237566
166,2.463602543
167,3.09115386
168,3.378669024
169,3.047088385
170,2.991071224
171,3.105556965
172,2.99165082
173,2.854445696
174,3.082169533
175,3.571229935
176,3.169140339
177,3.029078484
178,2.84466362
179,3.051956892
180,3.037463427
181,2.467090845
182,3.252159357
183,3.235235929
184,2.995235682
185,3.078112841
186,2.774986506
187,3.122130632
188,2.950821638
189,3.656230927
190,3.060040712
191,2.785437346
192,3.39269042
193,2.386040211
194,2.972725153
195,3.049662352
196,3.036161661
197,3.271767855
198,3.305170298
199,3.003641129
200,3.010421038
201,3.00565505
202,3.130700827
203,3.014652014
204,3.40488553
205,3.127021074
206,2.837496519
207,2.707139969
208,2.806443691
209,2.887810707
210,3.035016298
211,3.093498945
212,3.747359753
213,3.062748671
214,3.252594233
215,2.961071253
216,2.847374916
217,2.662480831
218,3.182925701
219,3.021653652
220,2.817567825
221,2.944757938
222,3.057375908
223,3.080569029
224,2.593054056
225,3.091913939
226,2.879059553
227,2.910160303
