ID,Label
1,2.624774694
2,2.908958912
3,2.370790005
4,2.937196732
5,2.380922079
6,3.034329891
7,2.213114738
8,2.657762051
9,2.651268959
10,2.486848831
11,3.439144611
12,3.187608719
13,2.898066282
14,2.825227261
15,3.108668327
16,2.958433628
17,3.313082695
18,2.730417252
19,2.340225458
20,2.633608341
21,3.042814493
22,3.185288429
23,3.432165146
24,3.207443953
25,2.850649595
26,2.842998981
27,3.023197412
28,3.041121721
29,2.864380598
30,2.319474936
31,2.661170006
32,2.972783804
33,2.691188812
34,1.710969329
35,2.568933725
36,1.941712379
37,2.952803135
38,2.33825779
39,3.21908021
40,3.430467606
41,3.094122887
42,2.083268166
43,3.210190296
44,3.049755096
45,2.997614384
46,2.385766029
47,2.494220257
48,2.477548599
49,2.998175383
50,3.243420362
51,2.981585979
52,2.771155357
53,2.433704376
54,3.051055431
55,2.848256588
56,3.375714779
57,2.491776943
58,3.033573627
59,2.633667469
60,3.229015827
61,2.357593536
62,2.620687008
63,2.916666508
64,3.206991196
65,2.884533882
66,3.185515642
67,2.517069817
68,2.198222637
69,2.594332218
70,2.831745625
71,3.114731789
72,3.135841846
73,2.753073215
74,2.555216312
75,2.640500069
76,2.762588501
77,2.472277164
78,3.210751534
79,3.011929274
80,2.263002396
81,2.827689171
82,2.400650978
83,2.986682892
84,2.919808149
85,2.767791748
86,2.389376163
87,2.869405746
88,3.132288218
89,2.307953119
90,2.555352211
91,3.03377676
92,2.367979527
93,2.773803711
94,2.581494808
95,3.129106522
96,2.976147652
97,3.245163918
98,2.669639587
99,3.480659008
100,2.026205301
101,3.111577511
102,2.55043745
103,2.060094833
104,2.807152748
105,3.250513554
106,2.367006302
107,3.285419941
108,2.889989376
109,2.420185804
110,2.721691608
111,3.265998125
112,3.263297558
113,3.078399181
114,2.619184256
115,3.229012966
116,2.556423187
117,2.497620583
118,2.865256548
119,2.83068037
120,2.829406261
121,2.782793283
122,2.483069658
123,2.966274977
124,3.203897953
125,2.762113094
126,3.216361046
127,3.084961653
128,2.132432938
129,2.704510212
130,2.926096201
131,2.635723114
132,2.512320042
133,3.18520689
134,2.619778633
135,2.792397261
136,3.065581322
137,2.736179352
138,2.961407423
139,2.42558217
140,2.204750538
141,3.037423611
142,2.862429142
143,3.111214638
144,2.997193336
145,2.072253227
146,2.942233086
147,3.312372446
148,2.720141172
149,2.796756744
150,3.098451614
151,3.32728529
152,2.781754017
153,3.335570812
154,2.791149139
155,2.903732538
156,3.161389351
157,3.035726547
158,2.66121912
159,2.978909016
160,2.266667843
161,3.05561161
162,2.936413765
163,3.102680445
164,2.370415211
165,2.817235231
166,2.906522274
167,3.015536785
168,3.085606098
169,2.907844543
170,2.892984152
171,2.644329071
172,2.755303383
173,2.522280216
174,2.439541101
175,3.597094536
176,3.077334404
177,2.353203297
178,2.135840893
179,3.064206123
180,3.059161663
181,2.464735031
182,2.906249046
183,3.050438404
184,2.683564901
185,2.697510242
186,2.00071454
187,2.687443495
188,3.141719341
189,3.218122482
190,3.441141605
191,2.09826088
192,3.323619366
193,2.420379162
194,2.820374012
195,2.874736309
196,2.692303896
197,3.440017939
198,3.166781425
199,2.733830929
200,3.605662823
201,2.752840042
202,2.92040062
203,2.814494371
204,3.250813007
205,2.664412498
206,2.734107494
207,2.566114426
208,2.569821835
209,2.582700968
210,2.948317051
211,3.365689278
212,3.469426632
213,2.516988754
214,2.993361712
215,2.508995533
216,2.569550991
217,2.675712109
218,2.887352467
219,3.101948738
220,2.794174671
221,2.835286856
222,3.01739502
223,2.981391907
224,2.883968353
225,2.91496706
226,2.792890787
227,2.388563633
