ID,Label
1,2.465193033
2,2.893199205
3,2.643388748
4,2.861976147
5,2.495695353
6,2.959049463
7,2.460501671
8,2.734566927
9,2.721464157
10,2.60084343
11,3.109487534
12,3.0066576
13,2.922772884
14,2.720276594
15,2.912371159
16,2.885914087
17,3.366256714
18,2.668247223
19,2.551381111
20,2.707323074
21,2.921203613
22,3.183355808
23,3.028242111
24,2.896999359
25,2.7718606
26,2.891126871
27,3.051929712
28,2.916931629
29,2.722437143
30,2.464696407
31,2.651826859
32,2.920621157
33,2.695688248
34,2.361083031
35,2.661244869
36,2.249416351
37,2.967479467
38,2.608957291
39,2.943512917
40,3.479429722
41,2.842463493
42,2.356099129
43,3.166835546
44,2.991199493
45,2.838310003
46,2.575401783
47,2.429968834
48,2.611930847
49,2.847683907
50,3.03644228
51,2.695953608
52,2.798535347
53,2.618478298
54,3.027063131
55,2.785893202
56,3.491993427
57,2.687451124
58,2.876955509
59,2.619711876
60,2.982141733
61,2.53446722
62,2.497568607
63,2.899463654
64,3.041036367
65,2.747456551
66,3.074728966
67,2.419756174
68,2.304208755
69,2.640702248
70,2.741681099
71,2.807450294
72,2.973420382
73,2.74343729
74,2.603122234
75,2.800869465
76,2.700632572
77,2.635575294
78,3.111383915
79,2.874003887
80,2.486000538
81,2.769974709
82,2.555994987
83,2.859442472
84,2.911300421
85,2.75248909
86,2.553930521
87,2.833429337
88,2.922038078
89,2.406884909
90,2.395194054
91,2.79995203
92,2.540482998
93,2.715948105
94,2.468654156
95,2.922004223
96,2.939468861
97,3.082946062
98,2.628558636
99,3.479270935
100,2.444632292
101,2.966148853
102,2.581677914
103,2.521541119
104,2.749278784
105,2.96094656
106,2.538953543
107,2.813169003
108,2.731928825
109,2.630016804
110,2.631876945
111,3.226488829
112,3.020141602
113,2.893282413
114,2.564575672
115,2.85195303
116,2.656109095
117,2.299808979
118,2.871817827
119,2.695977688
120,2.965674639
121,2.87219429
122,2.619130611
123,2.660829306
124,2.979047298
125,2.663890839
126,3.028791904
127,2.800946712
128,2.502078533
129,2.859063148
130,2.753654003
131,2.763965607
132,2.502395868
133,3.013896942
134,2.582271814
135,2.81744194
136,2.916771412
137,2.586105108
138,2.795927048
139,2.417028904
140,2.494310379
141,2.799181223
142,2.859592199
143,2.924333096
144,2.787418842
145,2.375269413
146,2.869261026
147,2.916627645
148,2.862484694
149,2.636563301
150,2.758773088
151,3.341448545
152,2.779607296
153,3.46932745
154,2.910838604
155,2.842432022
156,2.987274647
157,3.011658192
158,2.658814669
159,2.846255541
160,2.434334278
161,2.97443819
162,2.856906414
163,3.052048206
164,2.569591522
165,2.639283419
166,2.480483294
167,2.887411118
168,2.873697281
169,2.937216759
170,2.876662731
171,2.618597507
172,2.76461935
173,2.640708447
174,2.653256178
175,3.530784607
176,2.97548914
177,2.580804825
178,2.451849461
179,2.933334827
180,3.053132057
181,2.483587265
182,2.981594086
183,2.860202312
184,2.805476189
185,2.745463848
186,2.323525667
187,2.664086342
188,3.018566608
189,3.315401793
190,3.244622707
191,2.457868814
192,3.404708862
193,2.391235828
194,2.795899391
195,2.833878994
196,2.625229836
197,3.386470079
198,3.023979425
199,2.728790283
200,3.346342087
201,2.824480534
202,2.914363384
203,2.787488461
204,3.133798122
205,2.752451181
206,2.688868523
207,2.526775837
208,2.648922205
209,2.679214478
210,2.847046852
211,3.161650419
212,3.567314625
213,2.630171776
214,3.043447256
215,2.64471817
216,2.634159088
217,2.522344589
218,2.839087486
219,3.03830719
220,2.641406059
221,2.635817051
222,2.837659597
223,3.058094025
224,2.544940948
225,2.863920689
226,2.880801916
227,2.575206757
