ID,Label
1,2.560297489
2,2.900829792
3,3.057141781
4,3.007127047
5,3.324771881
6,3.225501299
7,2.612104654
8,3.046219826
9,3.08395648
10,2.76702261
11,3.057318211
12,2.900878429
13,3.032993793
14,2.732559443
15,3.006163359
16,3.110850334
17,2.811066866
18,2.972055435
19,2.709847927
20,2.625385284
21,3.091611862
22,3.169500113
23,3.363616705
24,3.036979437
25,2.889565945
26,3.077087641
27,2.846562862
28,3.091486216
29,2.759773254
30,3.11016202
31,2.968757391
32,3.109442472
33,2.617374182
34,2.839487791
35,2.977426291
36,2.664627314
37,3.016074181
38,2.570328712
39,2.98220706
40,2.863240719
41,3.266045809
42,2.529960155
43,2.922760487
44,3.169790268
45,3.028739691
46,2.854958057
47,2.483232021
48,2.708368063
49,2.953814745
50,2.931539059
51,2.820924997
52,2.870145798
53,2.991086245
54,3.053556681
55,3.312403679
56,2.902186155
57,2.962708235
58,2.720983267
59,3.044035196
60,2.941942453
61,2.917587996
62,2.906012774
63,2.714104652
64,2.947994232
65,3.054207802
66,3.026328325
67,3.126538038
68,2.589415312
69,3.135356188
70,2.861811399
71,3.033821344
72,3.369766712
73,3.069314718
74,3.189268589
75,3.037827492
76,2.988868237
77,2.962226152
78,3.067587376
79,2.794869423
80,2.8734622
81,3.108893633
82,2.990329742
83,3.050338268
84,2.971621275
85,2.813755512
86,2.99506855
87,2.8502388
88,2.911384344
89,2.679629087
90,2.85946393
91,2.875538826
92,2.836222172
93,3.057572842
94,2.913737535
95,2.778653622
96,3.016345501
97,2.756806374
98,2.898171186
99,2.997298717
100,3.13265872
101,3.217011452
102,2.994003773
103,2.95764184
104,2.998967409
105,3.166024923
106,2.906770706
107,2.968436718
108,2.961252451
109,2.684780121
110,3.041280985
111,2.879907846
112,2.802911997
113,3.15274024
114,2.946570396
115,3.058750629
116,2.493757486
117,2.693077087
118,3.049205303
119,2.916373491
120,3.31681633
121,2.792611361
122,2.983867884
123,3.034353495
124,3.091133356
125,2.727660656
126,3.115208149
127,3.047597408
128,2.994788885
129,2.842632771
130,2.786572218
131,2.836789131
132,2.848818541
133,2.834568501
134,3.064903975
135,3.047328472
136,2.866514444
137,2.307637453
138,2.722972631
139,2.701807022
140,2.9715662
141,3.222254276
142,3.00339222
143,3.078355074
144,3.193565369
145,2.781581879
146,3.20944643
147,3.042608261
148,2.634903431
149,2.768168449
150,3.037338495
151,2.981265068
152,2.802202463
153,3.013306856
154,3.050809145
155,2.987635136
156,2.824233055
157,2.976558447
158,3.155766964
159,2.791122437
160,2.960261345
161,3.12247467
162,2.990292549
163,3.002505302
164,2.762651682
165,3.126548529
166,3.011618853
167,2.928027868
168,2.71903491
169,2.865602016
170,2.711720705
171,2.832331896
172,2.873099804
173,2.897646189
174,2.906360388
175,3.156794786
176,3.231468439
177,2.974932194
178,2.930389643
179,2.878658772
180,3.204113722
181,3.257519484
182,2.77155304
183,2.810985088
184,3.099809408
185,2.813295364
186,2.988809586
187,2.705808163
188,3.134102821
189,3.146458149
190,3.130544186
191,2.794746637
192,3.278129339
193,3.144538403
194,2.897088289
195,3.15349865
196,2.766807079
197,3.344370127
198,3.120312929
199,2.888849258
200,3.115750313
201,2.634043932
202,2.768344879
203,3.107807636
204,2.857263565
205,2.97828269
206,2.750849009
207,3.021895885
208,3.382807016
209,2.891563892
210,3.02908206
211,3.062498093
212,3.083183765
213,2.729896545
214,3.192566395
215,2.977245331
216,2.833271503
217,2.819336176
218,3.119264603
219,3.118475676
220,2.887568235
221,2.830713272
222,3.029540539
223,3.123668432
224,3.288184166
225,3.022168159
226,3.094046354
227,3.035005808
