ID,Label
1,2.975437164
2,3.222242117
3,2.696069002
4,2.735305548
5,2.645603895
6,3.283844948
7,2.84871459
8,3.185030937
9,3.282086134
10,2.723231077
11,3.624769449
12,3.714036942
13,3.262173891
14,3.180572271
15,3.630346537
16,3.202119827
17,3.712672472
18,3.013103485
19,2.914563179
20,3.480309725
21,3.642777681
22,3.664428473
23,3.821938276
24,3.606384754
25,3.20111537
26,3.302513123
27,3.24266696
28,3.618310452
29,3.217882395
30,2.190186501
31,2.994659185
32,3.423836946
33,3.172979116
34,2.752535105
35,3.165845156
36,2.465620279
37,3.392524958
38,2.710784435
39,3.216901064
40,3.480580091
41,3.361828566
42,2.476580858
43,3.735023499
44,3.325226068
45,3.293126345
46,3.032876492
47,2.798282385
48,2.612027645
49,3.381268263
50,3.581674337
51,3.10975194
52,2.946127415
53,3.17139554
54,3.489401817
55,3.172782183
56,3.758671761
57,2.605609179
58,3.313861132
59,2.651192427
60,3.40058136
61,2.739988327
62,2.816004992
63,2.819078922
64,3.452078104
65,3.208362341
66,2.998796463
67,2.965741396
68,2.251903296
69,3.058490276
70,3.452063322
71,3.336433172
72,3.744698048
73,3.040954351
74,2.7885921
75,2.908743143
76,3.221623659
77,3.309677839
78,3.723533392
79,3.40440774
80,2.440183401
81,3.560043097
82,2.665291548
83,3.067961693
84,3.176131487
85,3.010899782
86,2.306108713
87,2.963846684
88,3.065951347
89,2.924141169
90,2.219700575
91,3.453074694
92,2.807048321
93,3.242214441
94,2.502462626
95,3.153752565
96,3.498674393
97,3.452937365
98,2.807224512
99,3.86874938
100,2.422192097
101,3.333108664
102,2.941660166
103,2.793306589
104,3.029420853
105,3.281861544
106,2.713536978
107,3.321418524
108,3.013277292
109,2.701224089
110,3.176543474
111,3.25616765
112,3.609353304
113,3.143045664
114,2.991273165
115,3.748353243
116,2.794787169
117,3.045840502
118,3.188033342
119,3.159780741
120,3.018996716
121,3.167114496
122,3.015600204
123,3.22855711
124,3.520904779
125,3.068934202
126,3.341374636
127,3.387016535
128,2.654053926
129,3.490453005
130,3.17812562
131,2.986970186
132,2.25845933
133,3.319979906
134,2.801094294
135,2.731403589
136,3.195880413
137,2.919434786
138,3.475761175
139,3.163640738
140,2.688953161
141,3.581520319
142,3.442747831
143,3.198391438
144,3.329204559
145,2.430392981
146,3.742227316
147,3.39755559
148,2.526715517
149,3.105580091
150,3.160858631
151,4.000069618
152,3.086419344
153,3.199263334
154,2.868716478
155,3.373159885
156,3.227376223
157,3.564740896
158,3.185820818
159,3.282963753
160,2.615597486
161,3.294067621
162,3.355960608
163,3.30208993
164,2.723267317
165,3.153887272
166,2.47974515
167,3.542737961
168,3.624824762
169,3.230820894
170,3.132562876
171,3.322068453
172,3.268540144
173,2.524451733
174,3.041599035
175,3.615709305
176,3.21163702
177,2.647991657
178,2.470647573
179,3.420469999
180,3.067458153
181,2.645094633
182,3.39573884
183,3.767761946
184,3.253715754
185,2.908208609
186,2.540180206
187,3.484618187
188,3.076738119
189,3.619832516
190,3.305441856
191,2.621327639
192,3.496144533
193,2.182467937
194,3.306121826
195,3.205773115
196,3.411153555
197,3.533490181
198,3.310161829
199,3.071952581
200,3.392906427
201,2.71067667
202,3.503397465
203,3.142537594
204,3.216428995
205,3.017350912
206,2.714679241
207,2.806717396
208,2.755530834
209,2.73593092
210,3.492231131
211,2.928771734
212,3.903473139
213,3.062360525
214,3.456126451
215,3.392215014
216,2.907301188
217,2.8265481
218,3.346183062
219,3.067028999
220,2.977336407
221,3.538153887
222,3.128308058
223,2.997938633
224,2.83311677
225,3.566331863
226,2.51646328
227,2.866273165
