ID,Label
1,2.517188549
2,2.93102026
3,2.563114166
4,2.942207336
5,2.584071875
6,3.084540844
7,2.430402756
8,2.800701618
9,2.637975693
10,2.61977005
11,3.497066498
12,3.012670994
13,2.848134518
14,3.01205802
15,3.240757465
16,2.79872036
17,3.309370995
18,2.565830469
19,2.481636286
20,2.713281631
21,2.891520023
22,3.259329319
23,3.384257555
24,2.990067005
25,2.739356041
26,2.948439598
27,3.40448904
28,3.048955679
29,2.720423222
30,2.24800086
31,2.830687761
32,3.002345324
33,2.614016056
34,2.013911247
35,2.534626722
36,2.302424192
37,3.040887833
38,2.741059303
39,3.054032326
40,3.623426914
41,2.98847723
42,2.35754776
43,3.226297855
44,3.087908983
45,2.866870403
46,2.402796507
47,2.386162281
48,2.501108885
49,2.933044434
50,3.423292875
51,2.633900404
52,2.780961275
53,2.470932245
54,3.331463337
55,2.87093544
56,3.689081669
57,2.797768593
58,3.103501797
59,2.741578817
60,3.165871143
61,2.375604868
62,2.597800016
63,2.671349525
64,3.055324078
65,2.773471355
66,3.106499195
67,2.273260117
68,2.225344419
69,2.856895447
70,2.755596638
71,3.02760601
72,3.11034584
73,2.73955822
74,2.423002481
75,2.652574062
76,2.327023745
77,2.697152615
78,3.245500565
79,3.038248062
80,2.327645063
81,2.820240021
82,2.375203133
83,2.849030972
84,2.890379429
85,2.685649157
86,2.355626106
87,2.817460537
88,3.135067463
89,2.382341862
90,2.568484306
91,2.973778248
92,2.424848795
93,2.707295895
94,2.282564402
95,3.079981804
96,2.891380548
97,3.310055971
98,2.480943441
99,3.63117981
100,2.099758863
101,3.257472038
102,2.502453089
103,2.367707491
104,2.793169498
105,2.885170698
106,2.254492044
107,2.9964118
108,2.668881655
109,2.551242828
110,2.729238033
111,3.491440535
112,3.099520206
113,2.928019047
114,2.373820782
115,3.078980923
116,2.625329971
117,2.384031057
118,2.82844615
119,2.70968318
120,3.044965267
121,2.734961748
122,2.650219917
123,2.802226067
124,3.266042709
125,2.651082993
126,3.156342506
127,2.770300627
128,2.277222157
129,2.852134466
130,2.712384224
131,2.64893961
132,2.637877226
133,3.234580278
134,2.490713358
135,2.733250618
136,2.830073833
137,2.720654488
138,2.909750938
139,2.569733143
140,2.516585588
141,2.944563866
142,2.821498632
143,3.162991762
144,2.743616581
145,2.358959198
146,3.089723825
147,3.261739254
148,2.938052177
149,2.820027351
150,2.814162016
151,3.646350384
152,2.69676137
153,3.327459574
154,2.812407017
155,2.875247002
156,3.04155302
157,3.149056435
158,2.661519051
159,2.73929143
160,2.448532581
161,3.083166838
162,3.071051836
163,3.083907127
164,2.465483427
165,2.681070805
166,2.528698683
167,3.011829138
168,2.887805462
169,2.970195055
170,2.918662071
171,2.607437372
172,2.913178921
173,2.527098179
174,2.554340124
175,3.52287364
176,3.190284491
177,2.369571686
178,2.422794342
179,2.918462276
180,3.160434246
181,2.480013132
182,3.189217091
183,2.94815588
184,2.712524176
185,2.702194691
186,2.346358776
187,2.631975174
188,2.828566551
189,3.430793285
190,3.333654881
191,2.221385479
192,3.315247536
193,2.501633883
194,2.903697491
195,2.916866302
196,2.441081524
197,3.413003922
198,3.231422424
199,2.821452379
200,3.509506464
201,2.692741394
202,3.038143873
203,2.819261074
204,3.118278503
205,2.776655674
206,2.580220699
207,2.595843792
208,2.529828548
209,2.443388462
210,3.020976543
211,3.506058693
212,3.91310215
213,2.637160778
214,3.118318319
215,2.639809847
216,2.55058217
217,2.403134823
218,2.883880138
219,3.026129961
220,2.820014
221,2.984992027
222,2.985436201
223,2.809569359
224,2.648607969
225,2.79962635
226,2.719432831
227,2.442626238
