ID,Label
1,2.488911629
2,2.795513153
3,2.566756487
4,2.906634569
5,2.625996351
6,2.933774948
7,2.718649387
8,2.823728323
9,3.084398031
10,2.643195868
11,3.459151745
12,3.058588266
13,2.725428581
14,2.935890436
15,3.141482592
16,2.929054737
17,3.573711157
18,2.67332983
19,2.608333826
20,2.900966644
21,2.941138029
22,3.035159111
23,3.343484402
24,3.098825455
25,2.967940807
26,2.905540943
27,3.358734608
28,2.98918438
29,2.918156147
30,2.40738821
31,2.956140995
32,3.24886179
33,2.732311726
34,2.581957579
35,2.86420989
36,2.494809389
37,3.069907904
38,2.739952564
39,3.008549213
40,3.030596256
41,2.834280252
42,2.730721951
43,3.096619368
44,3.029650211
45,2.681231737
46,2.831917286
47,2.589109421
48,2.479715824
49,3.11307478
50,3.131927729
51,2.828365088
52,2.615383625
53,2.891196728
54,3.472539425
55,3.1846838
56,3.050529957
57,2.805011749
58,2.953510046
59,2.92467761
60,2.986121655
61,2.584522724
62,2.541747093
63,2.912137508
64,3.097157955
65,2.636148691
66,2.684101105
67,2.555289268
68,2.602140427
69,2.784574986
70,2.906993389
71,2.954988003
72,2.918632984
73,2.654611111
74,2.583460569
75,2.77304554
76,2.795856476
77,2.718548298
78,3.16750288
79,3.302843094
80,2.528762341
81,3.063560486
82,2.602769852
83,2.774838209
84,2.686196327
85,2.641811371
86,2.475561619
87,2.561167717
88,3.352478266
89,2.799837828
90,2.846620798
91,3.013245106
92,2.58173418
93,2.746691704
94,2.575186491
95,2.916963816
96,2.941547394
97,3.076596737
98,2.640151739
99,3.106499672
100,2.387047291
101,3.008934736
102,2.597052336
103,2.566109657
104,2.763762951
105,3.026010752
106,2.537842989
107,3.034310102
108,2.987924814
109,2.617350578
110,2.98246479
111,2.790319443
112,3.217589378
113,2.694004297
114,2.663520575
115,3.44302392
116,2.63143158
117,2.710486889
118,2.676609516
119,2.84704423
120,2.85720396
121,2.835238218
122,2.601847887
123,3.170589924
124,3.207956314
125,2.932337523
126,2.990295887
127,2.730854988
128,2.593292236
129,2.852953434
130,2.963708878
131,2.639152765
132,2.601671696
133,2.871639967
134,2.660017252
135,2.672905445
136,2.813137293
137,2.694031715
138,3.049566746
139,2.726131678
140,2.55828166
141,3.174352646
142,2.927359104
143,3.055045128
144,2.910664558
145,2.656508684
146,3.310284615
147,2.963208199
148,2.540920019
149,2.693376303
150,2.931054115
151,3.320429802
152,2.718502045
153,3.548377037
154,2.639976501
155,2.982974052
156,2.67033577
157,3.072474003
158,3.05154705
159,3.043640137
160,2.735167265
161,2.978104591
162,3.021595001
163,3.249990463
164,2.584673405
165,2.788750648
166,2.736536026
167,3.090986729
168,3.1740098
169,2.938471794
170,2.887878418
171,2.960829258
172,2.900152683
173,2.73834157
174,2.898124218
175,3.671958208
176,2.956940413
177,2.641014576
178,2.482792139
179,2.736909389
180,2.674003839
181,2.736655951
182,3.092029333
183,3.245450974
184,2.772540092
185,2.651881695
186,2.518248081
187,2.902065754
188,2.941838741
189,3.627288342
190,2.947206259
191,2.572615862
192,3.541416645
193,2.651549101
194,2.744888783
195,2.678365707
196,2.791225433
197,3.263982773
198,3.001862288
199,3.156585217
200,3.07515645
201,2.610990763
202,2.966355801
203,2.803364754
204,3.344717026
205,2.94392848
206,2.890239239
207,2.600506067
208,2.553332806
209,2.579010487
210,2.94077158
211,3.147376537
212,3.659790993
213,2.866081238
214,2.995310783
215,2.749020338
216,2.744959593
217,2.563032389
218,3.289061308
219,2.675787449
220,2.856366396
221,2.933047056
222,3.29381299
223,2.612504005
224,2.738260984
225,2.996866703
226,2.491553545
227,2.583012342
