ID,Label
1,2.422521353
2,2.824298859
3,3.321568966
4,3.135153055
5,2.777806759
6,3.076812506
7,2.602935791
8,2.923705339
9,3.294915199
10,2.689371347
11,3.361736298
12,3.296601534
13,2.961468458
14,3.202158928
15,2.891712189
16,3.334260941
17,3.286403179
18,2.959755421
19,3.195025444
20,3.180480719
21,3.35968852
22,3.365761518
23,3.530630112
24,3.43458581
25,3.395028353
26,2.996189117
27,3.183885813
28,3.455497503
29,3.288582802
30,2.556486607
31,2.897432327
32,3.226917267
33,2.556486607
34,3.30611515
35,3.057454586
36,2.456269264
37,3.130320549
38,2.528535843
39,3.275328159
40,3.063548326
41,3.44321537
42,3.198931217
43,3.650166035
44,3.203125238
45,3.364929199
46,2.992228746
47,2.820661783
48,2.944962978
49,3.320451498
50,3.434376717
51,2.965633154
52,3.223341465
53,2.942795038
54,3.431281567
55,3.369580746
56,3.294199467
57,2.887389421
58,3.300466299
59,2.616096258
60,3.191872358
61,2.885024071
62,2.621428967
63,2.587123632
64,3.520170927
65,3.203398943
66,3.325190306
67,2.786034346
68,2.475278616
69,3.142346859
70,3.332699537
71,3.088077784
72,3.154305696
73,3.151141644
74,2.556486607
75,3.253751516
76,3.353413105
77,3.213191032
78,3.446009874
79,3.250002623
80,2.977591038
81,3.256554842
82,3.229210138
83,3.097636938
84,3.472481728
85,3.165858746
86,2.556486607
87,3.228636265
88,3.262103558
89,3.034818172
90,2.649675131
91,3.371321201
92,2.922085047
93,3.408680677
94,2.698603868
95,3.010065079
96,3.085866928
97,3.408757687
98,2.681521893
99,3.522719145
100,3.174194813
101,3.204152346
102,3.237876177
103,3.235779762
104,3.310815573
105,3.123263121
106,3.109021902
107,3.00728941
108,2.715856075
109,2.556486607
110,3.017172337
111,3.190889359
112,3.505787134
113,3.104374647
114,3.150051594
115,3.410001516
116,2.981443882
117,2.878800631
118,3.139811754
119,3.358577251
120,3.004729986
121,3.170958757
122,3.042440176
123,3.477408648
124,3.30234313
125,3.043781519
126,3.409167528
127,3.507074118
128,2.85171628
129,3.430217028
130,3.164922714
131,3.048403978
132,2.982662916
133,3.307920456
134,2.915182829
135,3.256540775
136,3.123139381
137,3.082398176
138,3.161200285
139,2.757016659
140,2.937484741
141,3.488859892
142,3.172020435
143,3.149315834
144,3.497992754
145,2.81784749
146,3.09050703
147,3.312474966
148,2.556486607
149,3.101994276
150,2.839679241
151,3.642370939
152,2.738368034
153,3.272184849
154,2.845148087
155,3.124038219
156,3.090101957
157,3.326792955
158,2.971039772
159,3.050690174
160,3.116749287
161,3.224992037
162,2.934503317
163,2.973212481
164,2.873450041
165,2.927891731
166,2.909615278
167,3.565335512
168,3.18905735
169,3.336781979
170,3.100739717
171,3.156392574
172,3.113672972
173,2.458769321
174,3.019487381
175,3.57837224
176,3.331787586
177,2.556486607
178,2.692406893
179,3.514318943
180,3.406767368
181,2.335206747
182,3.017241955
183,3.545959473
184,3.164660454
185,2.996359825
186,3.345220327
187,2.906848669
188,3.160079718
189,3.563734531
190,3.146067619
191,2.8809762
192,3.461136341
193,2.993671656
194,3.250495434
195,2.886576414
196,3.294706821
197,3.550963879
198,3.15794158
199,3.229939222
200,2.985116005
201,2.826273203
202,2.885837317
203,3.243175507
204,3.4147439
205,2.955550194
206,2.598609209
207,2.961500883
208,2.590161562
209,3.040077209
210,3.236220121
211,3.057480335
212,3.535158157
213,2.797126532
214,3.371680975
215,3.195106983
216,3.27701664
217,2.248295307
218,3.449881077
219,3.082247019
220,3.092938185
221,3.428831577
222,3.400699854
223,3.338427544
224,2.645325661
225,3.369367361
226,2.754909039
227,2.851330757
