ID,Label
1,2.413528681
2,2.779999256
3,3.41932416
4,2.968601465
5,2.634332418
6,3.110185385
7,2.483348131
8,3.10142374
9,3.272407532
10,2.448985338
11,3.363917112
12,3.523516417
13,2.928118944
14,3.187441826
15,2.684760094
16,3.227990866
17,2.917791367
18,2.965578556
19,2.893490314
20,3.080898285
21,3.312663078
22,3.387525082
23,3.601745605
24,3.626750469
25,3.443643808
26,2.801193714
27,3.269158125
28,3.585754395
29,3.160535812
30,2.556831121
31,2.810632467
32,3.095816374
33,2.556831121
34,3.289531708
35,3.114508629
36,2.323213577
37,3.299696445
38,2.321062803
39,3.124993563
40,3.064492464
41,3.622814655
42,3.08725071
43,3.706109047
44,3.246070147
45,3.478068829
46,3.042064667
47,2.735421419
48,3.012713194
49,3.306328058
50,3.581067562
51,2.814936399
52,3.341578007
53,2.896183729
54,3.390240431
55,3.46578908
56,3.320826769
57,2.879081726
58,3.248714209
59,2.325939417
60,3.279951096
61,2.899698257
62,2.461006641
63,2.479190111
64,3.579640865
65,3.143472433
66,3.187875986
67,2.767063618
68,2.472159624
69,3.001885176
70,3.463988781
71,3.175090313
72,2.959192038
73,3.199498892
74,2.556831121
75,3.169691801
76,3.463058949
77,3.020586491
78,3.686713219
79,3.155642748
80,2.847343445
81,3.369265795
82,2.983535528
83,3.21265316
84,3.298668385
85,3.144027472
86,2.556831121
87,3.233453751
88,3.362407684
89,2.914940357
90,2.371031046
91,3.533680677
92,2.619819641
93,3.346155405
94,2.899849415
95,3.038853407
96,3.055839062
97,3.537376642
98,2.752534389
99,3.824974298
100,3.103166819
101,3.202054977
102,3.149832726
103,3.245190859
104,3.286417484
105,3.342696428
106,3.082998276
107,2.865913153
108,2.517241478
109,2.556831121
110,2.991695404
111,3.106915474
112,3.241537809
113,3.23631835
114,2.995469093
115,3.379354715
116,3.142417431
117,2.90733552
118,3.18605566
119,3.35832572
120,2.891844988
121,3.182879686
122,2.898010015
123,3.411492109
124,3.441217422
125,3.103006124
126,3.487281799
127,3.453575134
128,2.813643456
129,3.449636936
130,3.212356806
131,2.950911999
132,2.90890336
133,3.117621422
134,2.719857693
135,3.150902033
136,3.177222729
137,2.884339809
138,3.136653423
139,2.697669983
140,2.937808037
141,3.426868677
142,3.175375938
143,2.982449055
144,3.357952356
145,2.738234043
146,3.248186111
147,3.094730616
148,2.556831121
149,3.155252934
150,2.588104963
151,3.62318635
152,2.585916281
153,3.253528595
154,2.840379953
155,3.149806023
156,3.286128521
157,3.455714941
158,2.973920584
159,3.431376934
160,2.993261099
161,3.091179848
162,3.128477097
163,3.073970318
164,2.817764044
165,3.007394552
166,2.755627871
167,3.648728609
168,2.98941493
169,3.372739792
170,2.748450994
171,2.966980457
172,3.300778627
173,2.456081152
174,2.916650295
175,3.466678143
176,3.528477669
177,2.556831121
178,2.767335176
179,3.502168894
180,3.398934841
181,2.272227287
182,3.166955471
183,3.465103149
184,3.106738567
185,2.584326744
186,3.38602376
187,2.992549181
188,3.240784407
189,3.576919317
190,3.23320961
191,2.7692523
192,3.336168528
193,2.709849119
194,3.330561876
195,2.876656532
196,3.172456503
197,3.615956783
198,3.190590143
199,3.091044664
200,2.742547035
201,2.880604744
202,3.035437107
203,3.213907242
204,3.292970896
205,3.034357786
206,2.550105095
207,2.741829872
208,2.441701412
209,3.1368258
210,3.507392645
211,3.283389807
212,3.497473717
213,2.695693493
214,3.420897961
215,3.119940996
216,3.443753719
217,2.328177452
218,3.391051769
219,3.137467384
220,3.21842289
221,3.196527719
222,3.294964314
223,3.482817888
224,2.54767108
225,3.377716064
226,2.892631769
227,2.84477663
