ID,Label
1,2.337277651
2,2.964702845
3,2.684707403
4,2.922064781
5,2.455396891
6,2.970618486
7,2.586473942
8,2.797699928
9,2.777985334
10,2.426953554
11,3.276642323
12,3.041543245
13,2.898821115
14,2.77106595
15,2.965757132
16,2.927112818
17,3.32004571
18,2.749234915
19,2.681680679
20,2.736027002
21,2.992873907
22,3.093725204
23,3.361001253
24,2.960782766
25,2.876348257
26,2.89174509
27,3.179746866
28,3.030552864
29,2.837114334
30,2.543427467
31,2.766959906
32,3.024024725
33,2.847877026
34,2.466789007
35,2.720223665
36,2.316287518
37,3.048712015
38,2.625678778
39,3.014829159
40,3.455008268
41,3.014161348
42,2.493503332
43,3.116984606
44,2.89077878
45,2.890556097
46,2.616572142
47,2.452497482
48,2.65571332
49,2.915607929
50,3.188926935
51,2.817800522
52,2.861390352
53,2.711821795
54,3.227264643
55,2.881094217
56,3.4207232
57,2.712087393
58,3.036545038
59,2.55813098
60,3.125888586
61,2.607414246
62,2.55918622
63,2.852374792
64,2.946305275
65,2.761290312
66,3.089715242
67,2.407559395
68,2.373820782
69,2.678860188
70,2.921006918
71,3.006456137
72,3.113321543
73,2.80478096
74,2.663116217
75,2.854611874
76,2.784981489
77,2.638100863
78,3.006557226
79,2.935827255
80,2.610958338
81,2.825667143
82,2.687484026
83,2.854902983
84,2.936919212
85,2.747184515
86,2.643118858
87,2.777859926
88,2.926537275
89,2.439568043
90,2.429927111
91,2.954271078
92,2.595505714
93,2.786397219
94,2.586780787
95,2.897771358
96,2.960572958
97,3.130869627
98,2.658218384
99,3.522141218
100,2.526181459
101,3.11954093
102,2.682518959
103,2.599470377
104,2.766464949
105,2.986562967
106,2.609495878
107,2.909354925
108,2.847671509
109,2.668031454
110,2.757990599
111,3.299632072
112,3.107073069
113,2.932556391
114,2.675792933
115,2.969553709
116,2.795832872
117,2.376436472
118,2.943947554
119,2.793479681
120,3.015716314
121,2.895388603
122,2.701150179
123,2.756391287
124,3.18611598
125,2.7619102
126,3.137830973
127,2.900383711
128,2.553768396
129,2.896748304
130,2.839658976
131,2.74721837
132,2.634639263
133,3.105896711
134,2.692368269
135,2.825347662
136,2.953878164
137,2.606524229
138,2.803178549
139,2.410438776
140,2.649525881
141,2.911971807
142,2.890120745
143,3.07997632
144,2.910317183
145,2.499724627
146,2.832914352
147,2.995234728
148,2.814541817
149,2.735545635
150,2.920766115
151,3.329869986
152,2.738292456
153,3.566925049
154,2.947993994
155,2.942379951
156,3.088891268
157,2.958968401
158,2.773506403
159,2.897568464
160,2.510951757
161,2.914007902
162,2.891242266
163,3.071213961
164,2.667569637
165,2.801808119
166,2.541651964
167,2.93051219
168,2.906392813
169,2.89825654
170,2.879913568
171,2.735423803
172,2.762717009
173,2.716849089
174,2.780879259
175,3.607680559
176,3.038722992
177,2.664294481
178,2.538194895
179,3.027009964
180,2.96314311
181,2.458739519
182,3.030866385
183,3.011730671
184,2.907444
185,2.790948153
186,2.380649328
187,2.678222179
188,3.040163279
189,3.598308563
190,3.297184706
191,2.541760206
192,3.630441904
193,2.355831385
194,2.896958351
195,2.865126848
196,2.721280575
197,3.486741781
198,3.053369761
199,2.676651239
200,3.546129704
201,2.875669241
202,2.94195652
203,2.848830938
204,3.319690943
205,2.810946226
206,2.685035467
207,2.534382105
208,2.692233324
209,2.753288507
210,2.79820919
211,3.265397549
212,3.607788086
213,2.720499039
214,3.043936491
215,2.772676706
216,2.660894394
217,2.587778807
218,2.842587233
219,3.104456902
220,2.729140043
221,2.729494572
222,2.921626329
223,3.06032443
224,2.522440195
225,2.865469933
226,2.824674606
227,2.668735504
