ID,Label
1,2.379282236
2,3.036937237
3,2.78406167
4,2.941987038
5,2.562836647
6,2.965244293
7,2.640351057
8,2.88440752
9,2.872680187
10,2.50301218
11,3.192770243
12,3.085645914
13,2.924038887
14,2.792249918
15,2.821203232
16,2.941717386
17,3.368586779
18,2.843932629
19,2.738262653
20,2.87124157
21,2.989480972
22,3.121231556
23,3.124425888
24,3.020559311
25,2.879774094
26,2.922373533
27,3.099598408
28,2.965911865
29,2.934742212
30,2.70126915
31,2.797622681
32,3.030648708
33,2.855624437
34,2.641020298
35,2.841992378
36,2.319081783
37,2.969296694
38,2.63079977
39,2.921730042
40,3.486227512
41,3.005513668
42,2.636186123
43,3.108269691
44,3.020698309
45,2.99567318
46,2.795196533
47,2.516368866
48,2.785078764
49,2.921066046
50,3.19800663
51,2.905482292
52,2.91268611
53,2.808089972
54,3.249963522
55,3.046773911
56,3.318602562
57,2.770805359
58,3.028663158
59,2.601298571
60,3.090174675
61,2.772683144
62,2.478161097
63,2.823243141
64,2.993993521
65,2.875245094
66,3.056657314
67,2.401015043
68,2.345301628
69,2.675196648
70,2.89834404
71,2.975286007
72,3.098730564
73,2.867977619
74,2.795773029
75,2.872408867
76,2.87939477
77,2.829128504
78,3.014541864
79,3.021580219
80,2.697875977
81,2.857541561
82,2.787273169
83,2.93301177
84,2.98959589
85,2.870428562
86,2.738765717
87,2.851426125
88,3.148589611
89,2.609322309
90,2.497405291
91,2.908886671
92,2.731721401
93,2.908781052
94,2.704898119
95,2.992378235
96,2.948504925
97,3.145085812
98,2.799454689
99,3.487532139
100,2.697206497
101,3.053884029
102,2.807604313
103,2.704419136
104,2.911446095
105,3.078615665
106,2.73551321
107,2.839765549
108,2.875816822
109,2.711833954
110,2.772257805
111,3.193041325
112,3.041965008
113,3.016888142
114,2.800656319
115,3.048248053
116,2.885074615
117,2.424066544
118,2.989682436
119,2.881086826
120,3.01461935
121,2.944620132
122,2.822452307
123,2.814882755
124,3.07118082
125,2.893288136
126,3.039881706
127,2.78046608
128,2.6921134
129,2.955889225
130,2.898759127
131,2.822269917
132,2.646439314
133,3.13163805
134,2.779191494
135,2.870584011
136,3.010324955
137,2.538685799
138,2.795624018
139,2.478914738
140,2.695492268
141,2.904289722
142,2.971225023
143,3.032337427
144,2.89454627
145,2.627951145
146,2.897377968
147,3.125849724
148,2.851821423
149,2.819380283
150,2.940592289
151,3.31955266
152,2.876596928
153,3.513157368
154,2.954728127
155,2.940958977
156,3.059715271
157,3.051533222
158,2.927557468
159,2.978090763
160,2.611857414
161,2.994117737
162,2.84924078
163,3.152531147
164,2.742605448
165,2.857195139
166,2.531231165
167,3.024223804
168,2.947063684
169,3.025192976
170,2.931630611
171,2.801642179
172,2.72163558
173,2.768433571
174,2.822250843
175,3.658551216
176,2.967699051
177,2.751802206
178,2.615495682
179,3.038615704
180,2.945728779
181,2.562058687
182,2.96368742
183,2.907213926
184,2.929484129
185,2.887282848
186,2.542527676
187,2.86473608
188,3.076808453
189,3.467162848
190,3.233385324
191,2.694136143
192,3.490343571
193,2.459113598
194,2.908763409
195,2.979777336
196,2.854963779
197,3.460595131
198,2.999015093
199,2.864225388
200,3.380229473
201,2.903783321
202,2.960869312
203,2.890223503
204,3.189641237
205,2.874845743
206,2.56589365
207,2.598070383
208,2.727594852
209,2.83232069
210,2.836102962
211,3.261219025
212,3.512665272
213,2.771846771
214,3.040102959
215,2.793475628
216,2.738806486
217,2.444691658
218,2.918306112
219,3.128394842
220,2.714694977
221,2.771499634
222,2.868958712
223,3.064594269
224,2.502075672
225,2.904905319
226,2.873712301
227,2.784157276
